Id,Hour1,Hour2,Hour3,Lat,Lon,Posts
39095,18,01,16,41.374,-72.070,72
39096,20,19,09,0.0,0.0,420
39097,17,03,18,39.063,-108.550,5
39098,15,14,18,40.070,-74.161,26
39099,15,03,18,47.673,-122.121,19
39102,00,23,20,42.471,-83.142,58
39103,15,10,14,25.120,121.501,10
39104,22,00,21,43.654,-70.266,46
39105,14,19,17,39.995,-82.811,136
39106,06,25,25,25.422,55.442,2
39108,10,00,08,53.383,-2.766,8
39109,09,19,11,51.523,-0.100,26
39110,00,03,02,33.450,-112.069,6
39111,19,01,00,33.630,-112.333,12
39112,17,05,04,25.781,-80.130,4
39114,05,16,09,32.754,-97.471,12
39116,00,17,15,43.089,-77.450,74
39117,18,21,25,41.499,-81.698,5
39118,02,21,25,42.300,-83.016,2
39119,14,17,16,38.740,-90.325,22
39122,02,20,21,-33.734,-70.738,14
39123,04,19,18,32.715,-117.157,22
39124,16,25,25,41.788,-87.810,3
39126,21,20,02,39.941,-94.830,85
39127,06,07,19,53.166,8.2,19
39128,16,20,22,43.647,-79.393,5
39129,17,25,25,41.311,-105.591,3
39131,07,18,23,52.2,-2.2,7
39132,19,23,17,41.352,-82.213,125
39133,02,03,16,35.004,-97.503,202
39134,15,21,01,30.518,-94.795,3
39135,10,02,13,52.854,6.318,5
39136,15,25,25,33.781,-84.387,1
39137,17,19,18,40.740,-73.982,11
39139,23,16,05,33.511,-112.130,10
39140,21,23,08,47.567,-122.632,17
39141,17,25,25,37.104,-113.584,1
39142,09,12,21,52.383,0.0,10
39143,07,01,20,37.617,-120.950,43
39144,15,25,25,48.233,11.683,1
39145,23,17,00,30.268,-97.741,5
39146,18,25,25,32.067,34.764,1
39147,21,02,22,37.777,-122.394,688
39148,19,25,25,39.664,-105.063,2
39149,16,15,01,32.800,-117.235,23
39150,19,07,17,33.835,-117.914,3
39151,14,18,25,-23.510,-46.876,2
39152,12,25,25,49.45,7.75,1
39153,17,22,25,33.531,-111.942,2
39154,15,20,19,42.460,-83.651,7
39155,06,25,25,38.254,-85.759,1
39156,07,21,15,59.939,10.777,20
39157,03,04,06,35.552,139.779,56
39158,21,23,02,34.052,-118.243,63
39159,18,19,00,33.786,-84.383,981
39161,10,16,13,60.697,17.090,115
39164,05,06,23,42.109,-86.480,8
39166,17,22,20,40.034,-105.289,12
39168,20,25,25,34.437,-117.150,2
39169,10,12,09,49.237,-123.032,24
39170,14,16,23,39.962,-76.727,229
39171,00,12,10,35.881,139.653,2100
39172,06,07,19,33.493,-112.066,535
39173,01,06,25,29.424,-98.493,2
39174,07,04,25,44.261,-88.415,2
39175,12,11,10,35.643,139.590,9
39176,16,20,13,39.587,2.659,360
39177,13,25,25,33.952,-84.549,1
39178,17,13,21,52.364,4.892,7
39179,05,25,25,33.999,-117.148,1
39180,10,23,08,36.157,-86.786,10
39181,11,16,10,-26.183,28.316,7
39182,23,00,18,41.588,-93.620,371
39183,23,04,02,-23.464,-46.636,5
39184,18,03,02,43.700,-79.416,21
39185,22,25,25,40.028,-75.620,2
39186,19,03,02,37.774,-122.419,6
39187,03,25,25,34.073,-118.400,1
39188,14,13,00,39.890,-86.157,23
39189,04,25,25,41.668,-87.738,2
39190,04,25,25,43.154,-77.615,1
39191,09,23,11,45.534,9.234,10
39192,15,20,14,0.0,0.0,81
39193,11,21,09,60.396,5.308,20
39195,01,16,20,42.277,-83.740,6
39196,11,25,25,53.813,-2.525,1
39197,03,07,08,45.466,9.2,5
39198,19,25,25,29.998,-97.871,2
39199,15,05,00,36.140,-83.265,13
39200,04,14,18,33.578,-101.881,63
39201,18,04,25,36.060,-95.806,2
39202,07,25,25,39.704,-105.081,1
39203,00,20,25,47.606,-122.332,2
39204,17,25,25,59.913,10.738,1
39205,15,08,02,5.346,100.368,5
39206,23,20,02,41.760,-88.320,203
39207,03,18,05,45.177,-93.236,40
39208,04,25,25,29.954,-90.075,1
39209,07,22,25,0.0,0.0,5
39210,00,15,01,40.412,-74.384,213
39211,17,21,02,40.142,-105.099,5
39212,13,14,01,33.755,-84.368,121
39215,16,15,25,30.221,-97.707,2
39216,01,19,18,38.881,-94.819,162
39217,19,17,23,34.085,-117.960,16
39218,21,25,25,32.744,-96.765,1
39219,23,03,18,35.068,-80.843,14
39220,06,22,04,40.441,-3.842,4
39221,03,25,25,40.014,-105.270,1
39222,07,25,25,33.600,-117.671,1
39223,02,00,01,40.440,-79.995,10
39225,02,07,25,49.249,-123.119,2
39226,01,18,20,29.948,-90.130,315
39227,17,02,19,26.621,-81.840,1041
39228,10,14,09,55.883,-3.533,243
39229,21,25,25,27.770,-82.679,1
39230,05,06,04,43.060,141.360,154
39231,15,03,18,34.052,-118.243,660
39232,02,00,05,35.685,139.751,19
39233,15,10,12,59.913,10.738,10
39235,00,09,16,51.987,5.974,107
39236,10,25,25,61.466,23.5,1
39238,19,18,08,51.188,4.421,25
39239,06,20,22,30.348,-97.753,7
39240,04,01,02,21.306,-157.858,33
39241,19,21,18,30.307,-81.654,22
39242,22,20,03,34.046,-118.448,56
39243,16,14,15,40.237,-95.048,2100
39244,16,25,25,39.967,-105.087,2
39245,15,04,22,49.206,-122.910,12
39246,09,06,07,35.706,139.559,67
39247,16,17,13,52.3,-0.7,29
39249,19,21,25,45.514,-122.679,2
39250,18,07,25,40.587,-112.021,4
39251,16,08,19,21.276,-157.705,10
39254,14,25,25,55.752,37.615,1
39255,01,20,17,45.694,-120.735,1021
39256,23,22,18,-38.737,-72.613,13
39257,12,13,25,40.714,-74.005,4
39258,21,07,04,39.383,-76.432,7
39259,19,25,25,37.774,-122.419,1
39260,06,07,22,37.774,-122.419,6
39261,18,19,01,43.066,-87.878,71
39262,20,25,25,36.073,-79.824,1
39266,11,09,25,59.913,10.738,3
39267,14,23,19,33.790,-84.322,12
39268,20,18,08,60.175,24.934,139
39269,04,11,05,35.674,139.789,387
39270,23,16,02,37.774,-122.419,4
39271,22,25,25,34.073,-118.400,2
39272,11,12,18,53.582,9.985,16
39273,21,23,00,38.889,-77.035,46
39274,14,23,09,51.917,8.388,17
39275,13,14,05,26.248,-80.088,59
39276,02,00,01,34.049,-84.223,11
39277,00,07,25,37.0,127.5,2
39278,15,08,12,18.520,73.877,89
39279,00,20,25,39.759,-105.009,3
39280,11,10,25,53.772,-2.725,2
39281,03,25,25,41.850,-87.650,1
39282,07,01,02,35.672,139.765,75
39283,01,00,23,38.879,-77.090,354
39284,01,13,22,44.020,-69.239,119
39285,20,02,22,39.377,-76.539,4
39286,18,10,23,51.433,-1.0,4
39287,09,08,07,51.4,-0.35,20
39288,00,04,19,41.823,-71.412,179
39289,04,25,25,37.764,-122.459,1
39290,12,11,14,35.591,139.675,88
39292,09,23,01,59.913,10.738,16
39293,05,13,10,33.237,131.604,10
39294,20,25,25,35.912,14.501,1
39295,14,25,25,40.851,-74.732,1
39297,22,05,23,34.698,-118.136,15
39298,21,22,02,39.736,-104.989,22
39299,00,19,22,-33.420,-70.589,71
39300,17,16,18,47.617,-122.330,1942
39301,14,12,13,35.076,-80.669,121
39303,17,25,25,42.810,-1.658,1
39304,21,11,19,63.508,10.825,25
39305,22,01,02,35.884,-86.355,5
39307,18,25,25,39.971,-74.899,1
39308,22,16,23,48.8,2.366,12
39309,09,18,17,52.197,0.144,60
39310,01,17,07,41.507,-88.120,13
39311,10,09,04,34.052,-118.243,34
39312,20,06,21,37.774,-122.419,9
39313,00,07,04,-27.472,153.003,33
39314,12,02,03,26.649,-80.217,599
39315,00,22,21,47.618,-122.357,4
39316,00,05,23,37.967,-87.517,49
39317,13,25,25,51.508,-0.125,1
39318,10,06,13,35.660,139.645,71
39319,16,25,25,40.837,-81.259,1
39321,09,13,22,51.520,-0.086,130
39322,19,25,25,29.763,-95.363,1
39323,00,23,14,55.95,-3.2,7
39325,19,22,07,41.481,-87.031,3
39328,20,25,25,32.982,-96.702,1
39330,01,04,22,33.771,-118.164,4
39331,18,17,00,39.021,-76.925,32
39332,22,20,19,33.465,-112.367,13
39333,22,08,23,41.583,-88.060,229
39334,23,19,21,35.467,-97.516,75
39335,23,19,15,29.563,-95.286,34
39337,16,20,03,31.578,-84.155,4
39338,04,05,03,40.014,-105.270,781
39340,20,25,25,62.6,29.766,1
39341,19,01,18,39.767,-86.156,16
39342,23,02,04,27.924,-82.243,66
39343,12,09,07,56.923,24.067,3
39344,21,22,20,32.715,-117.157,479
39345,02,25,25,43.076,-88.774,1
39346,13,25,25,57.479,-4.225,1
39347,15,21,17,44.913,-92.875,27
39348,02,03,22,37.783,-122.403,17
39349,10,21,17,36.359,-94.285,55
39351,16,21,25,50.832,-0.147,2
39352,02,07,01,35.825,139.920,29
39353,11,25,25,48.617,-2.130,1
39354,17,19,18,-6.174,106.829,9
39355,01,06,16,52.25,21.0,6
39356,02,01,18,37.774,-122.419,29
39357,18,23,17,41.982,-87.835,8
39358,17,22,19,43.653,-79.400,4
39360,18,22,13,44.300,-79.649,3
39361,16,25,25,41.499,-81.695,1
39362,18,25,25,33.981,-118.225,1
39364,01,25,25,46.445,-123.971,2
39365,00,23,22,35.994,-78.898,86
39366,22,13,19,41.588,-93.627,15
39367,23,17,19,50.424,-104.622,8
39369,19,04,25,25.772,-80.347,7
39370,08,25,25,3.119,101.598,2
39371,19,17,21,40.364,-74.951,24
39372,12,25,25,25.286,51.533,1
39374,21,10,19,50.0,8.271,18
39375,14,01,18,43.544,-80.249,114
39376,13,14,25,-38.029,145.104,5
39377,22,21,17,37.790,-122.405,4
39378,13,17,22,39.752,-77.582,54
39379,05,17,15,37.229,-80.413,7
39380,15,16,14,52.076,4.298,5
39381,02,23,22,-33.427,-70.613,150
39382,16,03,25,33.957,-83.376,2
39383,21,01,25,34.048,-84.362,3
39384,11,25,25,48.853,2.348,1
39385,14,22,19,8.537,-80.782,22
39386,11,05,12,33.648,-112.168,10
39387,03,16,25,59.329,18.062,2
39388,05,20,19,37.097,-76.489,5
39389,06,07,03,35.758,139.468,55
39390,07,17,25,37.773,-122.421,2
39391,05,09,07,34.102,-118.273,7
39392,19,25,25,36.032,-115.064,1
39393,14,20,15,51.036,3.830,369
39394,20,10,09,52.516,13.4,5
39395,01,25,25,35.084,-106.651,1
39397,20,21,22,55.858,-4.245,143
39398,14,25,25,0.0,0.0,1
39399,21,25,25,43.116,-79.199,1
39400,16,19,18,33.846,-84.313,6
39401,17,25,25,40.695,-73.934,1
39403,22,02,19,40.427,-86.916,33
39404,23,15,00,42.358,-71.059,388
39405,11,25,25,20.902,-17.042,1
39406,06,10,07,-43.560,172.586,18
39407,17,01,19,40.023,-75.249,11
39408,09,23,10,50.450,-104.617,5
39409,00,04,08,29.839,-95.339,7
39410,20,25,25,50.877,-0.174,1
39412,00,23,01,30.326,-81.553,1269
39413,01,02,25,39.196,-76.908,5
39414,03,02,25,40.714,-74.005,3
39415,00,18,17,35.785,-78.647,120
39416,22,25,25,37.418,-121.872,1
39418,21,13,15,51.030,-1.560,91
39419,09,23,25,60.45,22.283,6
39421,19,13,25,43.640,3.841,2
39422,00,02,19,39.739,-104.984,64
39423,09,21,13,58.416,15.616,14
39425,14,21,03,42.963,-85.668,11
39426,11,09,20,59.308,18.078,40
39427,14,13,25,44.670,-63.577,2
39428,08,23,25,32.783,-96.806,4
39429,08,00,03,34.668,134.961,20
39431,23,16,00,40.679,-111.906,29
39432,18,06,16,33.640,-117.905,22
39433,23,00,15,33.623,-111.925,23
39434,09,08,25,51.512,-0.302,5
39436,22,15,00,0.0,0.0,119
39437,13,01,21,40.750,-73.992,9
39438,07,17,18,51.183,-0.6,62
39440,18,23,25,35.788,-83.554,3
39441,02,19,17,38.004,-122.298,145
39442,22,02,25,19.434,-99.138,3
39443,10,25,25,55.127,-1.508,2
39444,19,22,05,37.505,-122.256,8
39445,01,25,25,37.421,-122.078,1
39446,22,23,03,34.183,-118.111,78
39448,15,16,18,41.136,-95.890,439
39450,06,04,19,32.917,-96.750,16
39452,05,20,25,47.606,-122.332,2
39453,15,25,25,32.988,-96.710,1
39454,21,04,07,35.373,-119.018,19
39455,02,01,03,34.108,-117.289,100
39456,20,23,11,51.540,-0.153,12
39457,17,09,19,51.511,-0.100,6
39458,04,22,01,40.712,-73.944,38
39459,11,14,09,50.933,6.95,21
39460,07,04,05,33.637,-112.020,17
39461,09,25,25,39.336,-76.630,1
39462,01,22,00,40.219,-79.609,19
39463,01,00,25,37.176,-94.310,2
39465,03,10,11,-27.366,153.033,30
39467,21,03,19,56.232,12.867,6
39469,04,21,25,37.386,-122.083,8
39470,04,25,25,38.120,-86.914,4
39471,13,21,20,53.324,-3.831,28
39472,20,22,23,34.054,-118.414,25
39473,03,06,08,36.174,-115.137,31
39474,03,19,25,32.431,-80.669,2
39475,02,25,25,-31.933,115.833,1
39476,19,12,14,54.65,-1.666,5
39477,16,19,25,40.440,-79.995,3
39478,22,17,25,33.819,-84.337,2
39479,12,13,20,47.375,8.488,11
39480,02,01,21,38.858,-77.083,2100
39481,16,25,25,37.774,-122.419,4
39482,01,25,25,40.127,-83.005,1
39483,13,25,25,51.538,-0.137,2
39485,11,13,14,-33.882,151.212,108
39486,02,05,23,46.932,-114.103,68
39488,00,03,21,37.364,-122.023,5
39489,21,18,20,29.737,-95.376,85
39490,15,09,19,44.493,11.338,41
39491,18,00,04,41.446,-81.767,16
39492,11,18,13,51.587,-1.429,130
39493,08,13,06,35.533,139.413,471
39494,06,25,25,13.916,120.7,1
39497,05,22,13,41.025,-73.624,19
39498,22,21,23,37.774,-122.419,65
39499,18,23,12,38.731,-9.148,4
39500,21,00,01,53.542,-113.493,58
39501,17,19,01,29.821,-94.977,141
39502,22,18,14,39.768,-86.158,9
39503,23,20,15,38.900,-77.016,10
39504,06,25,25,40.296,-111.694,1
39506,23,08,02,48.15,17.116,5
39507,00,20,04,34.171,-118.321,142
39508,19,04,15,30.267,-97.743,7
39509,01,17,19,33.306,-111.841,790
39510,20,17,16,34.052,-118.243,494
39511,17,25,25,60.344,10.571,1
39512,09,25,25,33.352,-111.789,1
39513,20,25,25,37.441,-122.143,1
39514,04,21,23,18.354,-66.007,7
39515,19,05,17,33.811,-118.344,16
39516,16,18,15,41.136,-73.283,51
39518,04,03,05,34.021,-118.396,380
39519,13,12,16,59.329,18.062,19
39520,07,21,25,40.714,-74.005,2
39521,22,16,19,38.912,-77.037,47
39524,07,11,03,-33.855,151.203,5
39525,22,08,09,53.720,-1.873,310
39527,18,16,19,38.369,-84.200,97
39528,12,01,16,40.714,-74.005,41
39529,19,08,14,48.137,11.574,34
39530,11,25,25,51.065,-1.318,1
39531,03,25,25,34.057,-84.633,3
39532,23,09,15,33.636,-84.428,21
39533,19,25,25,37.787,-122.399,1
39534,10,25,25,59.056,10.037,3
39535,05,13,07,-33.844,151.147,10
39537,11,17,12,55.719,13.183,77
39538,21,01,00,40.741,-73.989,19
39539,19,25,25,35.905,-78.893,2
39540,09,23,22,40.0,60.0,4
39543,17,09,22,55.677,12.570,8
39545,17,16,02,45.460,-122.791,1275
39546,16,18,22,51.912,4.552,9
39547,14,22,25,43.154,-77.615,2
39548,11,10,23,52.570,-0.218,24
39549,00,03,05,38.238,-122.040,320
39551,14,21,22,40.784,-73.986,19
39552,03,25,25,-41.286,174.774,1
39553,09,06,20,63.701,11.183,7
39554,01,19,18,34.161,-118.702,79
39556,16,04,03,42.375,-71.105,4
39557,12,02,16,51.45,-2.583,11
39558,18,25,25,39.647,-104.987,1
39559,12,25,25,-6.268,106.806,2
39560,23,01,21,51.556,0.251,7
39561,23,00,04,35.682,139.778,481
39562,21,02,22,43.583,-116.183,195
39563,22,11,25,50.430,-4.110,4
39564,22,23,04,34.138,-118.256,49
39565,01,00,19,29.598,-98.258,1568
39566,04,15,25,32.758,-117.176,4
39567,15,11,14,35.854,139.968,185
39568,10,11,12,22.494,113.924,167
39570,14,13,17,26.598,-81.860,17
39571,09,10,23,53.983,-1.533,11
39572,02,25,25,44.938,-93.372,3
39574,17,20,18,27.698,-83.804,6
39576,18,01,23,29.592,-98.448,164
39577,14,25,25,51.530,-0.123,2
39578,08,06,17,52.129,4.655,167
39579,06,10,09,39.952,-75.012,3
39580,00,17,02,47.620,-122.300,11
39581,13,18,02,22.496,113.92,4
39582,16,03,11,39.642,-106.376,7
39583,15,19,16,40.947,-74.295,10
39584,18,15,19,40.714,-74.005,16
39586,21,13,22,33.103,-96.670,13
39588,03,02,00,12.879,121.774,951
39589,15,16,25,43.677,-70.368,3
39590,21,17,20,34.801,-87.682,33
39591,04,10,25,-20.591,-40.417,8
39592,09,18,25,56.456,-2.993,2
39593,14,25,25,50.753,-1.889,2
39594,16,25,25,44.941,-93.441,1
39595,14,25,25,48.033,7.583,1
39596,13,18,11,30.318,-81.674,15
39597,20,19,18,47.611,-122.344,10
39598,05,17,16,47.606,-122.332,20
39599,09,20,18,43.817,7.777,62
39600,14,03,25,30.674,-96.369,2
39601,19,25,25,54.616,-5.983,1
39602,16,25,25,37.462,-122.163,2
39603,03,05,02,34.047,-118.532,37
39604,02,00,25,39.200,-76.812,2
39605,14,02,12,25.091,121.559,318
39606,14,20,13,39.115,-77.563,26
39608,22,17,13,46.554,15.646,4
39609,03,05,21,35.130,-107.826,257
39610,04,25,25,39.040,-77.486,1
39611,19,22,20,30.452,-91.005,404
39612,17,02,19,44.850,-93.425,12
39613,22,13,23,0.0,0.0,157
39615,02,25,25,35.227,-80.843,3
39618,01,25,25,36.852,-75.977,1
39619,03,06,07,37.444,-122.163,56
39620,02,03,18,39.753,-104.998,11
39621,02,04,25,40.806,-74.146,2
39622,08,21,25,38.418,27.129,2
39623,14,17,10,50.827,-0.167,6
39624,22,21,19,38.953,-77.106,54
39625,20,17,25,38.900,-77.016,2
39626,19,14,18,59.346,18.071,109
39627,01,00,03,35.626,139.742,227
39628,04,08,06,37.615,-122.389,50
39629,21,20,19,59.816,17.633,21
39630,12,06,14,61.139,21.509,357
39631,19,22,25,40.714,-74.005,3
39632,20,18,13,37.402,-122.084,8
39633,21,20,00,38.860,-77.115,6
39634,19,25,25,33.618,-117.919,1
39635,19,18,12,51.460,-0.935,44
39636,00,03,01,-34.563,150.850,280
39637,10,12,25,-33.733,151.0,7
39638,01,25,25,32.715,-117.157,1
39639,22,11,18,41.267,1.979,6
39640,14,01,02,28.310,-82.691,155
39641,03,07,25,38.967,-95.242,2
39643,20,05,01,-34.570,-58.487,8
39644,03,25,25,55.166,-118.802,2
39645,17,01,04,40.637,-74.007,109
39646,21,18,22,33.056,-96.770,197
39647,00,01,23,39.744,-104.988,24
39648,17,02,01,38.969,-77.386,4
39650,19,18,03,43.039,-88.185,39
39651,15,25,25,40.714,-74.005,1
39652,14,13,25,51.551,0.079,3
39653,18,20,16,34.067,-118.399,7
39654,18,25,25,45.468,9.195,1
39655,16,20,22,38.658,-77.249,490
39656,02,25,25,38.068,-122.740,1
39657,16,25,25,37.664,-97.475,1
39658,01,03,06,-33.864,151.207,28
39659,00,23,22,42.480,-83.473,362
39660,08,25,25,41.264,15.900,1
39661,04,25,25,32.045,-102.162,2
39662,13,25,25,45.572,-93.224,1
39663,14,18,00,33.856,-84.583,16
39665,06,25,25,37.467,-122.134,1
39666,01,20,14,41.991,-87.692,64
39667,13,12,05,33.586,130.406,19
39668,20,03,22,33.509,-112.056,219
39669,02,25,25,35.791,-78.781,1
39670,00,21,06,-37.833,145.066,11
39672,11,18,12,40.714,-74.005,4
39673,21,10,25,47.691,-122.349,2
39674,15,17,20,44.927,-93.267,22
39675,19,16,23,34.023,-84.361,44
39676,11,10,01,35.632,139.712,17
39677,21,12,11,59.336,10.663,5
39678,11,14,07,34.981,135.964,82
39679,00,08,19,47.620,-122.352,4
39680,21,18,25,37.741,-121.124,3
39681,16,25,25,37.0,127.5,1
39682,03,16,06,34.228,-118.536,4
39683,03,15,16,32.784,-96.796,3
39684,12,14,11,51.523,-0.077,4
39685,01,05,17,36.283,-95.632,7
39686,02,18,17,40.714,-74.005,79
39687,19,00,02,40.751,-73.685,6
39688,16,25,25,39.739,-104.984,1
39689,21,17,25,32.788,-117.237,2
39691,21,18,20,52.223,5.176,33
39692,14,25,25,-18.060,-163.193,1
39693,22,23,14,32.510,-94.730,73
39695,20,25,25,37.778,-122.420,1
39696,15,20,16,42.983,-81.233,94
39698,21,25,25,47.606,-122.332,1
39699,21,19,22,41.794,-87.593,6
39700,13,25,25,42.358,-71.059,1
39701,09,13,25,59.45,18.366,2
39702,21,23,20,42.375,-71.105,10
39703,22,18,23,25.720,-80.428,20
39704,23,11,25,28.393,-81.538,2
39705,20,14,15,0.0,0.0,71
39706,08,11,25,53.480,-2.237,2
39707,02,03,04,42.485,-83.377,496
39708,20,25,25,42.626,-83.033,1
39709,13,10,12,35.647,139.708,242
39710,21,14,23,26.574,-80.127,7
39711,23,02,07,34.047,-118.490,6
39712,04,05,25,41.676,-86.238,2
39713,10,19,17,56.164,15.591,23
39714,08,09,07,35.678,139.682,847
39715,23,18,01,43.011,-88.231,21
39716,16,25,25,38.629,-121.586,1
39717,01,00,20,-33.021,-71.546,218
39719,21,02,00,33.819,-118.352,21
39720,23,22,20,42.964,-85.673,252
39721,05,25,25,41.823,-71.412,2
39722,18,17,20,51.385,-0.785,60
39723,23,18,02,43.048,-76.147,21
39724,20,19,17,39.749,-104.999,5
39725,13,14,16,35.663,139.668,5
39726,08,21,06,34.077,-118.267,6
39727,00,15,19,54.0,-4.0,2100
39728,08,25,25,1.415,103.676,2
39729,15,13,09,52.488,13.393,343
39730,10,16,18,51.555,5.091,7
39731,02,25,25,32.934,-97.251,1
39732,17,16,25,48.853,2.348,3
39733,14,25,25,55.95,-3.2,1
39734,18,25,25,51.508,-0.125,1
39735,14,06,01,39.811,-74.612,66
39737,05,22,03,34.052,-118.243,357
39738,20,25,25,33.760,-117.845,2
39739,21,07,25,41.085,-85.169,2
39740,23,22,20,42.930,-85.598,52
39741,02,04,05,34.052,-118.243,3
39742,17,15,16,37.365,-79.297,13
39743,23,00,15,28.680,-81.509,41
39744,00,01,16,40.728,-73.987,95
39745,02,25,25,45.065,-93.201,1
39746,14,20,16,51.521,-0.141,8
39747,17,16,19,34.124,-118.260,396
39748,15,25,25,30.753,120.758,2
39749,19,00,25,-16.712,-49.237,2
39750,00,06,03,34.203,-118.221,85
39751,07,05,03,34.088,-118.343,67
39752,21,25,25,47.608,-122.296,1
39753,17,09,14,39.116,-94.583,6
39754,11,22,12,52.354,4.871,9
39755,06,02,03,-27.448,153.013,92
39756,12,13,19,33.922,-84.335,24
39757,09,05,16,35.710,139.395,18
39758,11,09,12,31.237,121.472,14
39759,09,10,12,41.214,13.569,27
39760,23,19,18,37.541,-122.286,17
39761,22,23,00,38.866,-77.228,19
39762,20,21,06,50.666,5.466,33
39764,19,17,14,32.783,-96.806,9
39765,00,17,01,43.038,-87.906,4
39767,09,25,25,22.092,79.549,1
39768,20,19,02,39.633,-105.108,57
39769,01,03,21,35.965,139.570,53
39770,23,00,04,35.666,139.783,128
39771,18,01,21,56.2,-3.183,5
39772,14,00,25,59.337,18.055,2
39774,03,15,18,39.098,-94.582,12
39776,07,06,22,41.205,-78.577,7
39777,18,02,17,38.904,-77.049,90
39779,19,18,21,30.428,-97.741,80
39780,20,01,03,41.420,-73.954,13
39782,11,15,25,42.432,14.158,2
39783,04,15,05,35.685,139.668,609
39784,16,25,25,35.467,-97.516,1
39785,04,05,14,35.584,139.567,895
39786,18,16,17,35.220,-80.811,636
39787,19,03,16,44.953,-93.288,63
39788,19,23,22,42.083,-71.018,131
39789,07,05,25,37.516,127.019,2
39790,09,19,10,48.851,2.398,363
39791,00,06,03,-37.686,176.166,9
39792,05,19,25,33.847,-117.886,2
39793,19,23,20,37.320,-121.950,17
39794,22,25,25,41.368,-82.107,1
39795,12,18,01,-6.156,106.860,430
39797,17,19,18,51.508,-0.125,36
39798,11,12,09,35.721,139.845,55
39799,03,04,25,36.153,-95.992,3
39800,13,14,23,39.591,-86.187,1416
39801,05,14,25,39.952,-75.163,2
39802,04,02,05,47.606,-122.332,1945
39803,23,14,15,41.832,-71.411,31
39805,12,15,08,48.866,2.359,9
39806,11,25,25,36.835,-76.298,1
39807,18,25,25,49.174,-123.844,1
39808,22,25,25,44.979,-93.263,1
39809,14,25,25,39.110,-84.607,1
39810,17,22,09,51.752,-1.255,17
39811,16,25,25,35.150,-93.806,1
39813,12,04,01,35.443,139.643,6
39814,00,20,07,44.636,-123.105,9
39815,16,11,18,51.962,7.625,8
39816,16,21,18,-33.454,-70.764,104
39817,13,09,17,39.985,-104.820,7
39818,04,22,25,31.910,-90.387,3
39819,13,16,09,35.132,136.948,43
39820,08,20,03,39.975,-83.014,47
39823,15,13,17,51.516,-0.133,19
39824,22,04,19,29.763,-95.363,41
39825,12,25,25,44.698,10.631,1
39826,03,22,09,44.032,-84.025,12
39827,13,14,17,34.886,-81.926,198
39828,23,21,05,37.809,-122.274,79
39829,19,20,15,43.038,-87.906,156
39830,17,00,25,53.337,-6.261,4
39831,21,25,25,37.531,-77.585,1
39832,12,20,22,48.683,2.416,90
39834,20,16,25,40.980,29.114,4
39835,06,09,01,35.655,139.695,76
39836,19,00,17,48.096,11.773,7
39837,22,20,23,36.102,-115.175,24
39838,11,06,10,33.237,131.604,238
39839,04,03,01,35.271,137.037,24
39840,16,25,25,41.850,-87.650,1
39841,01,25,25,23.885,45.079,1
39842,02,03,17,33.669,-117.823,8
39843,21,17,14,38.003,-79.420,5
39844,14,17,13,18.467,-66.105,114
39845,08,09,12,50.884,5.856,17
39846,06,25,25,37.339,-121.894,1
39848,00,11,25,35.055,-114.589,4
39849,02,25,25,30.267,-97.743,1
39850,11,18,22,33.748,-84.387,4
39851,22,06,18,49.003,8.404,25
39852,21,25,25,36.847,-76.478,1
39853,08,25,25,41.850,-87.650,2
39854,06,01,23,45.523,-122.676,7
39855,01,18,03,39.041,-94.588,131
39856,01,05,02,34.166,-118.454,5
39857,18,15,25,18.350,-64.935,3
39858,19,03,25,34.730,-86.586,4
39860,16,09,11,-33.75,150.7,35
39861,13,06,15,49.832,9.909,99
39863,23,14,18,39.518,-104.761,4
39864,17,13,19,33.414,-111.652,23
39865,09,14,13,52.508,5.475,100
39866,00,09,06,37.623,127.029,25
39868,21,18,20,37.774,-122.419,42
39869,20,23,19,38.980,-77.100,136
39870,06,05,09,0.0,0.0,1068
39871,22,23,21,38.908,-77.044,39
39872,19,22,16,36.648,-121.633,257
39873,05,11,07,-34.897,138.639,332
39874,21,25,25,34.153,-118.341,2
39875,03,12,14,9.583,76.516,11
39876,03,04,10,35.626,139.751,493
39877,19,14,20,51.426,-0.169,94
39878,02,22,01,29.476,-98.770,18
39881,03,02,01,32.866,-97.240,1810
39882,05,10,11,24.995,121.421,16
39883,14,25,25,37.794,-122.214,1
39884,03,05,11,33.660,-117.648,71
39885,01,25,25,40.798,-73.963,1
39887,19,20,18,-2.15,-79.866,16
39888,00,08,22,47.606,-122.332,5
39889,21,00,23,-36.6,-72.116,9
39890,16,05,00,25.929,-80.120,6
39891,22,20,01,42.337,-71.209,23
39892,01,00,17,37.743,-87.114,127
39893,20,21,19,48.208,16.372,9
39894,15,03,14,39.969,-83.004,475
39896,01,25,25,35.149,-90.048,1
39897,23,25,25,40.714,-74.005,1
39898,08,05,19,37.322,-122.032,79
39899,15,02,13,40.089,-75.396,4
39900,06,25,25,43.073,-89.401,1
39901,08,04,25,3.166,101.7,2
39902,06,07,03,39.906,116.460,9
39903,17,04,21,26.118,-80.316,4
39904,10,11,25,69.667,18.969,4
39905,04,21,23,43.042,-87.915,5
39906,09,14,08,26.237,-80.124,8
39908,07,18,25,37.791,-122.411,2
39909,06,05,14,35.533,139.6,139
39910,04,07,23,48.759,-122.488,11
39911,00,10,17,51.45,0.1,3
